id,original_title,alternative
3313740,"House (2008)","The House - Die Schuldigen werden bestraft (2010)"
3706923,"Racing Extinction (2015)","6 (2015)"
3984719,"The Skeptic (2009)","Paranormal Nightmare (2015)"
3525784,"Matrimonio all'italiana (1964)","Hochzeit auf italienisch (1965)"
3570536,"My Cousin Vinny (1992)","Mio cugino Vincenzo (1992)"
3406666,"Klass (2007)","The Class (2007)"
3453893,"Le charme discret de la bourgeoisie (1972)","Der diskrete Charme der Bourgeoisie (1973)"
3907253,"The Devil Rides Out (1968)","Die Braut des Teufels (1990)"
3297935,"High Crimes (2002)","High Crimes - Auf höchsten Befehl (2002)"
3139388,"Dot the I (2003)","Ein gefährlicher Kuss (2006)"
3831592,"Stealing Beauty (1996)","Beauté volée (1996)"
3257892,"Gojira (1984)","The Return of Godzilla (1984)"
3889913,"The Blood of Heroes (1989)","Salute of the Jugger (1989)"
3459098,"Le sang d'un poète (1932)","Das Blut eines Dichters (1963)"
3595158,"Night of the Demon (1957)","Haunted (1957)"
3943950,"The Life and Times of Judge Roy Bean (1972)","Das war Roy Bean (1975)"
3783243,"Sharkwater (2006)","Sharkwater: The Truth Will Surface (2006)"
3963397,"The Other Sister (1999)","Un amore speciale (1999)"
2898102,"Alphaville, une étrange aventure de Lemmy Caution (1965)","Alphaville (2010)"
3336057,"Il gattopardo (1963)","The Leopard (1963)"
3878836,"The Adventurer: The Curse of the Midas Box (2013)","The Adventurer - Il mistero dello scrigno di Mida (2013)"
2843640,"4: Rise of the Silver Surfer (2007)","Fantastic Four: Rise of the Silver Surfer (2007)"
4104012,"Were the World Mine (2008)","Wäre die Welt mein (2009)"
2849516,"A Case of You (2013)","Una rete di bugie (2013)"
3508100,"Maggie's Plan (2015)","Il piano di Maggie - A cosa servono gli uomini (2015)"
3655703,"Patrik 1,5 (2008)","Patrik, Age 1.5 (2008)"
4079736,"Very Good Girls (2013)","Very Good Girls - Die Liebe eines Sommers (2013)"
3892373,"The Breakfast Club (1985)","Der Frühstücksclub (1991)"
3928572,"The Hateful Eight (2015)","The H8ful Eight (2015)"
3254275,"Glee: The 3D Concert Movie (2011)","Glee Live! 3D! (2011)"
3256106,"Goal II: Living the Dream (2007)","Goal II - Der Traum ist Real! (2007)"
3789178,"Sholay (1975)","Embers (1975)"
3958680,"The Necessary Death of Charlie Countryman (2013)","Charlie Countryman (2013)"
4086962,"Viy (2014)","÷ÉÊ (2014)"
3984712,"The Skeleton Twins (2014)","Uniti per sempre (2014)"
2988010,"Boh lei chun (1999)","Under Control (2001)"
4004189,"The Whole Nine Yards (2000)","FBI - Protezione testimoni (2000)"
3043534,"Cidade de Deus (2002)","City of God (2003)"
3138399,"Doragon bôru Z: Tobikkiri no saikyô tai saikyô (1991)","Dragon Ball Z: Battle of the Strongest (1991)"
3116377,"Di renjie: Tong tian di guo (2010)","Di Renjie: Tong tian di guo (2010)"
3268176,"Grown Ups (2010)","Mad Families (2009)"
3200347,"Fasandræberne (2014/I)","Schändung (2014)"
2971641,"Big Trouble (2002)","Jede Menge Ärger (2002)"
3347004,"Incendies (2010)","Die Frau die singt - Incendies (2011)"
4141094,"Zathura: A Space Adventure (2005)","Zathura - Ein Abenteuer im Weltraum (2006)"
3925923,"The Great Mouse Detective (1986)","Disneys Basil, der grosse Mäusedetektiv (1986)"
3738465,"Romy and Michele's High School Reunion (1997)","Romy und Michele - Alle Macht den Blonden (1999)"
2983393,"Blood Work (2002)","Debito di sangue (2002)"
3421181,"L'enfant (2005)","Das Kind (2005)"
3976329,"The Ring Two (2005)","Ring 2 (2005)"
3149125,"Dumb and Dumber To (2014)","Dumm und Dümmehr (2014)"
3138383,"Doragon bôru Z (1989)","Dragon Ball Z: La vendetta divina (1989)"
4137826,"Youth Without Youth (2007)","Un'altra giovinezza (2007)"
3298275,"High School High (1996)","Pensieri spericolati (1996)"
3903186,"The Cry of the Owl (2009)","Le cri du hibou (2009)"
2844995,"6 Souls (2010)","Shelter (2010)"
4044244,"Tuck Everlasting (2002)","Bis in alle Ewigkeit (2006)"
3760660,"Saw II (2005)","Saw II - Das Spiel geht weiter... (2006)"
3399148,"Khane-ye doust kodjast? (1987)","Dov'è la casa del mio amico? (1987)"
3097297,"Deal (2008/I)","All In - Alles oder nichts (2008)"
3414830,"Kumonosu-jô (1957)","Il trono di sangue (1957)"
2845652,"7 Khoon Maaf (2011)","7 Sins Forgiven (2011)"
3170473,"Elementarteilchen (2006)","The Elementary Particles (2006)"
3829247,"Star Trek: The Wrath of Khan (1982)","The New Star Trek (1981)"
3640602,"Over the Edge (1979)","Giovani guerrieri (1979)"
3465344,"Les amants du Pont-Neuf (1991)","Lovers on the Ninth Bridge (1993)"
2953639,"Battle in Seattle (2007)","Battle in Seattle - Nessuno li può fermare (2009)"
3893019,"The Broadway Melody (1929)","The Sister Act (1929)"
3848092,"Superman II (1980)","Superman II - Allein gegen alle (1991)"
3175576,"En passion (1969)","A Passion (1977)"
3414830,"Kumonosu-jô (1957)","Cobweb Castle (1957)"
3900927,"The Constant Gardener (2005)","The Constant Gardener - La cospirazione (2005)"
3697564,"Pumpkinhead (1988)","Vengeance: The Demon (1988)"
3142273,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","Il Dottor Stranamore ovvero: come imparai a non preoccuparmi e ad amare la bomba (1964)"
3490798,"Los últimos días (2013)","The Last Days - Tage der Panik (2013)"
3653508,"Passenger 57 (1992)","Passenger 57 terrore ad alta quota (1992)"
3827465,"Stagecoach (1939)","Ombre rosse (1940)"
3965639,"The Pelican Brief (1993)","Die Akte (1994)"
4123618,"Wong Fei Hung II: Nam yee tung chi keung (1992)","Es war einmal in China 2 (1992)"
3119632,"Die Geschichte vom weinenden Kamel (2003)","The Weeping Camel (2004)"
3788630,"Shivers (1975)","The Parasite Complex (1975)"
2910042,"And Soon the Darkness (2010)","Prisioneras de la oscuridad (2010)"
3005085,"Buio Omega (1979)","Blutiger Wahnsinn (1995)"
3830876,"Staten Island Summer (2015/II)","Estate a Staten Island (2015)"
3058189,"Conan the Destroyer (1984)","Conan II (1984)"
3323649,"I Could Never Be Your Woman (2007)","Hauptsache verliebt (2008)"
3584113,"National Lampoon's European Vacation (1985)","National Lampoon's European Vacation (1987)"
3946625,"The Look of Love (2013)","Paul Raymond's Wonderful World of Erotica (2013)"
3659520,"Pennies from Heaven (1981)","Tanz in den Wolken (1989)"
3351343,"Insensibles (2012)","Painless - Die Wahrheit ist schmerzhaft (2013)"
3417483,"Kyûketsu Shôjo tai Shôjo Furanken (2009)","Vampire Girl vs. Frankenstein Girl (2009)"
4059901,"Under Capricorn (1949)","Il peccato di Lady Considine (1949)"
3881500,"The Apparition (2012)","Apparition - Dunkle Erscheinung (2012)"
3166763,"El método (2005)","The Grönholm Method (2005)"
3077897,"D-War (2007)","Dragon Wars: D-War (2007)"
3642243,"PCU (1994)","Politically Correct University Pit Party (1994)"
3323386,"I Call First (1967)","Bring on the Dancing Girls (1967)"
3983498,"The Shrine (2010)","Cult (2008)"
4137741,"Yours, Mine & Ours (2005)","I tuoi, i miei e i nostri (2005)"
3176498,"End Game (2006)","End Game - Tödliche Abrechnung (2006)"
3876118,"The 'Burbs (1989)","Meine teuflischen Nachbarn (1989)"
3958680,"The Necessary Death of Charlie Countryman (2013)","Charlie Countryman deve morire (2013)"
3834825,"Stolen Lives (2009)","Stolen Lives - Tödliche Augenblicke (2011)"
3008884,"Butch Cassidy and the Sundance Kid (1969)","Butch Cassidy und Sundance Kid (1991)"
3416653,"Kyaputen Hârokku (2013)","Harlock: Space Pirate (2013)"
4026798,"Tom and Huck (1995)","The Adventures of Tom and Huck (1995)"
3171391,"Elizabeth: The Golden Age (2007)","The Golden Age (2006)"
3930161,"The Hills Have Eyes (1977)","The Family That Woke Up Screaming (1977)"
3532632,"Melinda and Melinda (2004)","Melinda und Melinda (2005)"
3429570,"La collectionneuse (1967)","The Collector (1967)"
3304947,"Holes (2003)","Das Geheimnis von Green Lake (2003)"
3980141,"The Scout (1994)","Un colpo da campione (1994)"
3138391,"Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu (1990)","Dragon Ball Z Movie: The Strongest Guy in the World (1990)"
3238074,"Gadjo dilo (1997)","Gadjo Dilo - Geliebter Fremder (1998)"
3939222,"The Lady from Shanghai (1947)","Take This Woman (1947)"
2876243,"Abril Despedaçado (2001)","Shredded April (2001)"
2912632,"Angels with Dirty Faces (1938)","Battle of City Hall (1938)"
3038431,"Chin gei bin (2003)","Vampire Effect (2003)"
3488766,"Lorenzo's Oil (1992)","Lorenzos Öl (1993)"
3068778,"Creation (2009/I)","Nature (2008)"
3417526,"Kárhozat (1988)","Damnation (1988)"
3960224,"The Night of the Hunter (1955)","Die Nacht des Jägers (1991)"
3193137,"Eyes of Laura Mars (1978)","Die Augen der Laura Mars (1978)"
3832426,"Step Up 3D (2010)","Step Up 3 (2010)"
4095589,"Wang Jiao ka men (1988)","Carmen of the Streets (1988)"
3279450,"Happiness (1998)","Todd Solondz's Untitled (1997)"
3519213,"Marebito (2004)","The Stranger from Afar (2004)"
3865766,"Tau ming chong (2007)","The Warlords (2008)"
3998836,"The Unsaid (2001)","The Unsaid - Sotto silenzio (2001)"
3696028,"Psycho (1960)","Wimpy (1960)"
3135885,"Don't Blink (2014)","Last Stop (2014)"
3062033,"Conviction (2010/II)","Betty Anne Waters (2009)"
3138383,"Doragon bôru Z (1989)","Doragon bôru Z 1: Ora no Gohan wo kaese (1989)"
3920237,"The Frozen Ground (2013)","Frozen Ground (2013)"
3659989,"People I Know (2002)","Im inneren Kreis (2004)"
3072693,"Cría cuervos (1976)","Cria! (1977)"
3688684,"Pride and Prejudice (1940)","Vorurteil und Liebe (1945)"
3514732,"Man cheng jin dai huang jin jia (2006)","Curse of the Golden Flower (2006)"
4137742,"Yours, Mine and Ours (1968)","Appuntamento sotto il letto (1968)"
3368920,"Jason Lives: Friday the 13th Part VI (1986)","Freitag, der 13. Teil 6 - Jason lebt (1991)"
3638636,"Out for Justice (1991)","Deadly Revenge (1991)"
3322091,"Hævnen (2010)","Civilisation (2009)"
3035873,"Chi bi (2008)","Red Cliff: Part I (2008)"
3076366,"Cutter's Way (1981)","Cutter and Bone (1981)"
3209319,"Final Fantasy: The Spirits Within (2001)","Final Fantasy - Die Mächte in dir (2001)"
3332675,"Idle Hands (1999)","Die Killerhand (1999)"
3905364,"The Day the Earth Stood Still (1951)","Der Tag, an dem die Erde stillstand (1991)"
3596890,"Nine 1/2 Weeks (1986)","9 1/2 Wochen (1986)"
3816141,"Sons of the Desert (1933)","I figli del deserto (1934)"
3099116,"Death to Smoochy (2002)","Eliminate Smoochy (2002)"
3768800,"Secret Agent (1936)","Amore e mistero (1936)"
2844664,"55 Days at Peking (1963)","55 giorni a Pechino (1963)"
2928575,"Asoka (2001)","Ashoka the Great (2001)"
2993454,"Bound to Vengeance (2015)","Reversal (2015)"
3231148,"From Here to Eternity (1953)","Da qui all'eternità (1954)"
3589890,"Never Been Kissed (1999)","Ungeküsst (1999)"
2999296,"Bring Me the Head of Alfredo Garcia (1974)","Bring mir den Kopf von Alfredo Garcia (1991)"
3316237,"How to Get Ahead in Advertising (1989)","Ein erfolgreicher Mann (1990)"
3149423,"Dungeons & Dragons (2000)","Dungeons & Dragons I (2001)"
3335827,"Il fantasma dell'opera (1998)","Dario Argento's The Phantom of the Opera (2000)"
3155804,"Eddie Murphy: Raw (1987)","Raw (1987)"
3953238,"The Meaning of Life (1983)","Monty Python's Der Sinn des Lebens (1983)"
3808699,"Snowtown (2011)","Die Morde von Snowtown (2012)"
3391775,"Kansen (2004)","J horaa shiataa 1 (2004)"
3911507,"The Electric Horseman (1979)","Der elektrische Reiter (1991)"
3355441,"Intolerable Cruelty (2003)","Intolerable (2003)"
3948877,"The Magic of Belle Isle (2012)","Once More (2012)"
3917094,"The Finest Hours (2016)","L'ultima tempesta (2016)"
3061130,"Continuavano a chiamarlo Trinità (1971)","Trinity Is STILL My Name! (1972)"
3356893,"Io sto con gli ippopotami (1979)","I'm for the Hippopotamus (1979)"
3251875,"Girlfight (2000)","Girlfight - Auf eigene Faust (2001)"
4132167,"Yellow Sky (1948)","Glühende Erde (1951)"
3904458,"The Darjeeling Limited (2007)","Darjeeling Limited (2008)"
3257135,"Godzilla (1998/I)","Gojira (1998)"
3554157,"Moneyball (2011)","Die Kunst zu gewinnen - Moneyball (2011)"
2837782,"2 ou 3 choses que je sais d'elle (1967)","Two or Three Things I Know About Her... (1967)"
3142183,"Dr. Phibes Rises Again (1972)","Frustrazione (1972)"
2983468,"Blood for Dracula (1974)","Dracula cerca sangue di vergine e... morì di sete!!! (1975)"
3736525,"Roger & Me (1989)","Dance Band on the Titanic: Autoworld and the Death of Flint (1989)"
3482089,"Littleman (2006)","Little Man (2006)"
4119026,"Winnie the Pooh (2011)","Untitled Disney Animation Project (2011)"
4040576,"Trois couleurs: Blanc (1994)","Three Colors: White (1994)"
3498672,"Lucky Numbers (2000)","Lucky Numbers - Ein Wetterfrosch auf Abwegen (2001)"
4024551,"To the Wonder (2012)","Project D (2012)"
3154180,"Easy A (2010)","Einfach zu haben (2010)"
3998458,"The Uninvited (2009)","Les intrus (2009)"
3398169,"Keoma (1976)","Keoma - Melodie des Sterbens (1977)"
3402711,"Kim Bok-nam salinsageonui jeonmal (2010)","Bedevilled - Zeit der Vergeltung (2011)"
4081085,"Victim (1961)","Teufelskreis (1962)"
3328534,"I rymden finns inga känslor (2010/I)","Im Weltraum gibt es keine Gefühle (2011)"
3156340,"Edipo re (1967)","Edipo Re - Bett der Gewalt (1969)"
3484119,"Lo chiamavano Jeeg Robot (2015)","Sie nannten ihn Jeeg Robot (2015)"
3964676,"The Parole Officer (2001)","Das B-Team: Beschränkt und auf Bewährung (2003)"
3907392,"The Devil's Advocate (1997)","Im Auftrag des Teufels (1998)"
2946829,"Ball of Fire (1941)","The Professor and the Burlesque Queen (1941)"
3786058,"Sherlock Jr. (1924)","Sherlock Junior (1925)"
3965534,"The Peanuts Movie (2015)","Snoopy and Charlie Brown: The Peanuts Movie (2015)"
2882290,"Afflicted (2013)","Videoblog di un vampiro (2014)"
4133339,"Ying hung boon sik (1986)","A Better Tomorrow (1991)"
3117379,"Diarios de motocicleta (2004)","Voyage à motocyclette (2004)"
3142855,"Dragonball Evolution (2009)","Qi long zhu: Quanxin jinhua (2009)"
3227813,"Free Rainer (2007)","Reclaim Your Brain (2007)"
3999744,"The Veil (2016/I)","Verità sepolte (2016)"
2883330,"After Porn Ends (2012)","Triple Exxxit (2008)"
3073457,"Cube 2: Hypercube (2002)","Cube²: Hypercube (2002)"
4098758,"Water for Elephants (2011)","Wasser für die Elefanten (2011)"
3388754,"Kairo (2001/I)","Pulse (2001)"
4012419,"This Is It (2009)","Michael Jackson's This Is It: The IMAX Experience (2009)"
3177273,"Enemy Mine (1985)","Enemy Mine - Geliebter Feind (1991)"
3432125,"La fille sur le pont (1999)","Die Frau auf der Brücke (2000)"
3266295,"Greenberg (2010)","Lo stravagante mondo di Greenberg (2010)"
3271948,"Gwoemul (2006)","The Host (2006)"
3836428,"Straight A's (2013)","Straight A's - Jede Familie hat ein schwarzes Schaf (2014)"
4012256,"This Is 40 (2012)","Questi sono i 40 (2012)"
3274304,"Hadashi no Gen (1983)","Barefoot Gen (1983)"
3622116,"Oliver & Company (1988)","Oliver und Co. (1989)"
2975352,"Bis ans Ende der Welt (1991)","Until the End of the World (1991)"
3570050,"My Big Fat Greek Wedding (2002)","Le mariage grec (2002)"
4116862,"Wilde (1997)","Oscar Wilde (1997)"
3700428,"Pyaasa (1957)","Thirsty (1957)"
2947317,"Balls Out: Gary the Tennis Coach (2009)","Balls Out: The Gary Houseman Story (2009)"
3475251,"Life Stinks (1991)","Das Leben Stinkt (1991)"
3940439,"The Last Exorcism Part II (2013)","The Last Exorcism: Beginning of the End (2013)"
3680759,"Porky's II: The Next Day (1983)","The Next Day (1983)"
3618760,"Offret (1986)","Opfer (1987)"
2895396,"All the Right Moves (1983)","Il ribelle (1983)"
3084696,"Dans ma peau (2002)","In My Skin (2002)"
2840676,"2:37 (2006)","Two Thirty 7 (2006)"
3679239,"Pooh's Heffalump Movie (2005)","Winnie the Pooh e gli efelanti (2005)"
3334463,"Ikiru (1952)","Vivere (1952)"
3885855,"The Beast from 20,000 Fathoms (1953)","Dinosaurier in New York (1953)"
3314072,"House of Dracula (1945)","The Wolf Man's Cure (1945)"
3921338,"The Gate (1987)","La fissure (1987)"
3756175,"Sanma no aji (1962)","An Autumn Afternoon (1964)"
3420560,"L'assaut (2010)","The Assault (2013)"
3032242,"Charlotte's Web (1973)","Zuckermann's Farm - Wilbur im Glück (1973)"
3528793,"Me and You and Everyone We Know (2005)","Ich und du und alle die wir kennen (2006)"
3636572,"Other People's Money (1991)","Riqueza ajena (1991)"
3086187,"Dark Moon Rising (2015)","Les Wolf (2015)"
3297063,"Hibernatus (1969)","Onkel Paul, die große Pflaume (1970)"
3201784,"Father of Invention (2010)","Daddy's Home (2009)"
3786245,"Shi (2010)","Poetry (2010)"
3037890,"Children of the Corn III: Urban Harvest (1995)","Children of the Corn 3: Urban Harvest (1995)"
3719429,"Regarding Henry (1991)","In Sachen Henry (1991)"
3880870,"The Andromeda Strain (1971)","Andromeda - Tödlicher Staub aus dem All (1991)"
3209249,"Final Destination (2000)","Destination ultime (2000)"
3594512,"Night Moves (1975)","The Dark Tower (1975)"
3131183,"Dnevnoy dozor (2006)","äÎÅ×ÎÏÊ ÄÏÚÏÒ (2006)"
2877560,"Ace in the Hole (1951)","The Human Interest Story (1951)"
2830389,"'A' gai wak 2 (1987)","Project B (1987)"
3135890,"Don't Bother to Knock (1952)","Night Without Sleep (1952)"
3593721,"Nid de guêpes (2002)","Nido di vespe (2002)"
3941468,"The Last Samurai (2003)","The Last Samurai: Bushidou (2003)"
3378786,"Jonas Brothers: The 3D Concert Experience (2009)","Untitled Jonas Brothers 3D Project (2008)"
3445930,"Land of the Dead (2005)","La terre des morts (2005)"
3995008,"The Town That Dreaded Sundown (1976)","La città che aveva paura (1976)"
3677684,"Police Academy 6: City Under Siege (1989)","Police Academy 6 - Widerstand zwecklos (1989)"
3873249,"Terrore nello spazio (1965)","The Haunted World (1965)"
3843841,"Suite Française (2014)","Suite Française (2015)"
4010520,"They Live by Night (1948)","Sie leben bei Nacht (1948)"
2973130,"Billu (2009)","Billu Barber (2008)"
3748065,"SPL 2: A Time for Consequences (2015)","Saat po long 2 (2015)"
3850334,"Suspect (1987)","Suspect - Unter Verdacht (1988)"
3442406,"La vita è bella (1997)","Life Is Beautiful (1997)"
3071109,"Crossfire (1947)","Odio implacabile (1949)"
3267135,"Grilled (2006)","Men Who Don't Quit (2006)"
3039260,"Chitty Chitty Bang Bang (1968)","Tschitti Tschitti Bäng Bäng (1969)"
3384057,"Jury Duty (1995)","Un lavoro da giurato (1996)"
3664676,"Phantasm IV: Oblivion (1998)","Phantasm: Phorever (1998)"
3580592,"Naked (1993)","Mike Leigh's Naked (1993)"
3942888,"The Legend of Barney Thomson (2015)","The Long Midnight of Barney Thomson (2015)"
3094088,"De l'autre côté du périph (2012)","On the Other Side of the Tracks (2012)"
3295628,"Herz aus Glas (1976)","Herz aus Glas (subtitle Heart of Glass) (1977)"
4120001,"Wise Blood (1979)","La saggezza nel sangue (1979)"
2895323,"All the King's Men (2006)","Das Spiel der Macht (2007)"
3282262,"Harold & Kumar Escape from Guantanamo Bay (2008)","Harold & Kumar 2 (2008)"
3866829,"Tea with Mussolini (1999)","Un tè con Mussolini (1999)"
3405077,"Kirikou et la sorcière (1998)","Kirikù e la strega Karabà (1999)"
3991020,"The Sweeney (2012)","Krieg in London - The Crime (2012)"
3170661,"Elephant White (2011)","Rogue Kill (2011)"
3967399,"The Pink Panther 2 (2009)","The Next Pink Panther (2007)"
3848536,"Supervixens (1975)","Russ Meyer's Supervixens (1975)"
